id,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,percent_multiling,state,zip_code,school_type,school_level,average_act
180432000746,0.140461215932914,0.502520161290323,0.530581039755352,29521.0,0.568707482993197,0.024284235943428767,IN,47374,Regular School,High,20.3357753357753
390477902988,0.0362116991643454,0.437086092715232,0.734653465346535,44583.0,0.308641975308642,0.008088380351154074,PA,16433,Regular School,High,20.982905982906
483501003937,0.0303377218088151,0.564906490649065,0.612872238232469,59263.0,0.445081184336199,0.08531416000429254,WY,82007,Regular School,High,18.4
120018000160,0.113344051446945,0.460811756473058,0.420624151967436,25477.0,0.744514106583072,0.26531140078626114,FL,33009,Regular School,High,17.2710622710623
180918001521,0.043859649122807,0.647577092511013,0.512784090909091,40000.0,0.422040816326531,0.07719515126540984,KY,42104,Regular School,High,20.1
173192003349,0.0540123456790123,0.616279069767442,0.708622398414272,50742.0,0.287425149700599,0.07211740041928721,IL,61956,Regular School,High,20.8
120048000671,0.120553780617678,0.571403477955384,0.782128197031891,54417.0,0.402159827213823,0.03800599700149925,FL,32218,Regular School,High,17.7106227106227
420474005212,0.0644865525672372,0.703991130820399,0.173913043478261,51900.0,0.161255411255411,0.07967213114754099,TN,37203,Regular School,High,27.4
,0.0549479166666667,0.587308439456076,0.74633653360283,57620.0,0.335384615384615,0.024186141443004388,MA,01475,Regular School,High,21.6178266178266
390465202586,0.0317948717948718,0.942792792792793,0.933969769291965,162243.0,0.0797285835453774,0.12946201566154786,PA,19010,Regular School,High,25.8424908424908
483429003815,0.0329341317365269,0.620903454384411,0.608450704225352,54207.0,0.208459214501511,0.06596906278434941,WI,54667,Regular School,High,21.0
470159000759,0.0225364560318162,0.393984962406015,0.714104996837445,46012.0,0.315875613747954,0.1947957702674684,TX,78945,Regular School,High,21.4713064713065
120129001282,0.0534327430879155,0.793176328502415,0.828185328185328,55152.0,0.329319129226494,0.14748928100263853,FL,32792,Regular School,High,21.6910866910867
171518001837,0.0609695152423788,0.756294964028777,0.926724137931034,104961.0,0.0567338282078473,0.04290468986384266,IL,60451,Regular School,High,22.8
262853006402,0.0707737440410708,0.509462300991289,0.765556253928347,42332.0,0.433070866141732,0.0,MO,64671,Regular School,High,20.7
370507002030,0.097817614964926,0.483253588516746,0.814742335290281,59303.0,0.716180371352785,0.007228915662650603,OH,45333,Regular School,High,22.0
421767002818,0.046119235095613,0.641671130155329,0.740157480314961,53851.0,0.334231805929919,0.0952079851858543,TX,75104,Regular School,High,21.5934065934066
341629000449,0.112506035731531,0.654980079681275,0.672922252010724,53681.0,0.346620450606586,0.030944319036869828,NC,28516,Regular School,High,21.6422466422466
120048000749,0.0920608108108108,0.600817438692098,0.331288343558282,35275.0,0.438095238095238,0.04065117599734987,FL,32504,Regular School,High,22.5213675213675
171820004400,0.0546534653465347,0.718339836821568,0.688819875776397,60861.0,0.12748171368861,0.018473122045175976,IL,61548,Regular School,High,22.4
260402004088,0.0883174958077138,0.647306791569087,0.498168498168498,52941.0,0.245614035087719,0.026497085320614733,MI,49117,Regular School,High,22.7
120111001162,0.102998696219035,0.696048632218845,0.860182370820669,54792.0,0.335263157894737,0.0794325202060899,FL,34997,Regular School,High,21.9352869352869
220015000063,0.00985595147839272,0.369893148962916,0.564566437928883,56319.0,0.465094339622642,0.05230335948501308,LA,70343,Regular School,High,19.3
292607001526,0.0675195451314854,0.633635729239358,0.835820895522388,71176.0,0.090531561461794,0.12724751338944146,NJ,08876,Regular School,High,23.1318681318681
470085001897,0.131242740998839,0.43734335839599,0.84,52368.0,0.428571428571429,0.11222857142857143,TX,76537,Regular School,High,21.3003663003663
370237001012,0.0733333333333333,0.388499298737728,0.568567696996082,44655.0,0.483994878361076,0.010027662517289074,OH,45154,Regular School,High,20.0
341131005592,0.196610169491525,0.378640776699029,0.254019292604502,14154.0,0.862068965517241,0.206048559509089,NY,11207,Regular School,High,15.6837606837607
171074001295,0.10012836970475,0.542611190817791,0.597578347578348,43864.0,0.261510128913444,0.033497330681461324,IL,62246,Regular School,High,20.7
261542005202,0.109332292073409,0.430778934090192,0.450261780104712,32344.0,0.52536231884058,0.006208692169036651,MO,65441,Regular School,High,18.8
482460002756,0.0698638247483718,0.595789473684211,0.7997557997558,53433.0,0.219101123595506,0.014142604596346494,WI,54945,Regular School,High,22.5
390469902734,0.0602645761881431,0.309239766081871,0.721254355400697,38371.0,0.36768149882904,0.04914901007294199,PA,16651,Regular School,High,20.958485958486
220120001017,0.0302430751837196,0.878079124160239,0.898871527777778,131643.0,0.0278260869565217,0.06650068793815109,MA,01748,Regular School,High,24.6459096459096
481773007986,0.0593946316390634,0.492666091458154,0.568927789934354,39419.0,0.6,0.07076291265202969,WA,98577,Regular School,High,17.979242979243
482034002033,0.0767543859649123,0.586332389809947,0.531893004115226,45176.0,0.304878048780488,0.009044435705859222,WI,54001,Regular School,High,21.7
390438000603,0.0706551164049811,0.689750692520776,0.772769953051643,62813.0,0.133414190418435,0.029893793899087237,OH,44281,Regular School,High,23.0
260192003923,0.126801152737752,0.556112610875434,0.582388840453357,43856.0,0.378504672897196,0.0659965034965035,MI,49454,Regular School,High,19.2
250744000886,0.109535452322738,0.518134715025907,0.665354330708661,42065.0,0.313575525812619,0.013040293040293041,MI,48616,Regular School,High,20.1
220165001294,0.0196390658174098,0.887088856161021,0.92680608365019,144762.0,0.112,0.11450191843114964,MA,01845,Regular School,High,23.3760683760684
291860001014,0.142696629213483,0.49678800856531,0.225225225225225,36845.0,0.830013280212483,0.12459584680510649,NJ,07103,Regular School,High,14.5848595848596
130174000708,0.076310861423221,0.572354211663067,0.931059506531205,86484.0,0.112538768276473,0.10352925500907713,GA,30040,Regular School,High,22.4481074481074
251227002030,0.12906610703043,0.366602687140115,0.744094488188976,42237.0,0.734567901234568,0.12128037128037128,MI,49548,Regular School,High,17.0
341431005664,0.0860339506172839,0.399674796747967,0.446808510638298,23994.0,0.784366576819407,0.07218825893978728,NC,28377,Regular School,High,16.4407814407814
291854003148,0.344771241830065,0.346666666666667,0.068,15735.0,0.78391959798995,0.12459584680510649,NJ,07103,Regular School,High,16.7582417582418
341380000754,0.123420387531592,0.414197105444521,0.574418604651163,38068.0,0.56857855361596,0.04297050456655188,NC,27817,Regular School,High,19.4932844932845
,0.108201771274548,0.4437564499484,0.66,52823.0,0.397225725094578,0.1807239128592015,TX,77474,Regular School,High,19.6886446886447
181083001769,0.0860593860090589,0.468591370558376,0.676246830092984,32218.0,0.60545905707196,0.0,KY,41622,Regular School,High,17.9
480870000249,0.0946416144745999,0.452830188679245,0.696594427244582,49500.0,0.345945945945946,0.0594059405940594,TX,76577,Regular School,High,20.9340659340659
421239002280,0.0631067961165049,0.6,0.7584,80239.0,0.501152453078696,0.24307826466099847,TX,76018,Regular School,High,19.6642246642247
482034002024,0.0627883136852896,0.682582745523603,0.775533756491633,51058.0,0.269662921348315,0.051070840197693576,WI,54720,Regular School,High,23.9
421935000435,0.163682864450128,0.355018587360595,0.362126245847176,18194.0,0.670886075949367,0.23474302302566472,TX,75203,Regular School,High,21.8864468864469
173372003469,0.11751283513976,0.453320500481232,0.541001064962726,55498.0,0.275720164609054,0.025269450230957342,IL,60481,Regular School,High,20.0
482517006001,0.0838709677419355,0.526025719534599,0.304399524375743,36136.0,0.368421052631579,0.017540719527474494,WI,54848,Regular School,High,22.5
390504403948,0.357723577235772,0.348794063079777,0.162376237623762,28702.0,0.882566585956416,0.01713821694161894,TN,38106,Regular School,High,14.2
390468502675,0.0733082706766917,0.490179333902647,0.521103896103896,39375.0,0.217213114754098,0.037285607755406416,PA,17061,Regular School,High,20.3479853479853
170816000429,0.0843881856540084,0.815298507462687,0.764331210191083,65972.0,0.719686162624822,0.028591134240391246,IL,60643,Regular School,High,17.9
291782000946,0.0345016429353779,0.849273910866299,0.874135546334716,112778.0,0.0285053929121726,0.13627791563275435,NJ,07045,Regular School,High,24.4993894993895
180156000217,0.131141746200071,0.632183908045977,0.17035217035217,44861.0,0.714946070878274,0.05787274844188754,IN,46408,Regular School,High,17.2075702075702
483444003863,0.108674304418985,0.525988173046997,0.760573476702509,54503.0,0.271889400921659,0.0,WI,53192,Regular School,High,22.4
250717001106,0.121301775147929,0.556754874651811,0.54013875123885,31157.0,0.55,0.05898804983473176,MI,48015,Regular School,High,18.6
171353001639,0.141452344931921,0.438742783835792,0.462657613967022,33430.0,0.653483992467043,0.07185674761758377,IL,61443,Regular School,High,19.8
420783006156,0.130434782608696,0.359192825112108,0.787755102040816,37411.0,0.553684210526316,0.004239854633555421,TN,38220,Regular School,High,18.9
291623003144,0.0874950059928086,0.517965136961935,0.677797833935018,58854.0,0.30731102850062,0.03099956513636081,NJ,08210,Regular School,High,21.3247863247863
262622006276,0.0229335881509795,0.90407358738502,0.776617954070981,85114.0,0.261538461538462,0.04796548515354031,MO,63301,Regular School,High,22.5
390449004560,0.0609602021478206,0.495751538236156,0.680025856496445,55000.0,0.313681868743048,0.035337879727216366,PA,19551,Regular School,High,20.6898656898657
390442205325,0.0232300884955752,0.756571428571429,0.691780821917808,79427.0,0.0852017937219731,0.03880281690140845,PA,15102,Regular School,High,22.7655677655678
120165001830,0.0765864332603939,0.59920424403183,0.632549268912905,42979.0,0.273927392739274,0.05399896355156331,FL,32127,Regular School,High,23.2783882783883
370231002633,0.0510783200908059,0.495880535530381,0.720710059171598,43897.0,0.251851851851852,0.01900739176346357,OH,45871,Regular School,High,24.0
130123003855,0.229405630865485,0.399630826026765,0.37895995218171,29579.0,0.803625377643505,0.05630700092523241,GA,30032,Regular School,High,16.2942612942613
,0.0435525192143467,0.833130328867235,0.524247491638796,48618.0,0.37636761487965,0.06280068092665236,IL,61614,Regular School,High,20.5
120039002810,0.124028387968908,0.389159561510353,0.602141680395387,43882.0,0.701822916666667,0.4583413261717501,FL,33018,Regular School,High,18.1746031746032
422325002496,0.0894906743185079,0.636715315632143,0.785670916818458,76037.0,0.142752023546726,0.10010473513036768,TX,75126,Regular School,High,21.007326007326
250216000074,0.0562814070351759,0.591549295774648,0.808917197452229,40833.0,0.456475583864119,0.06931731928383265,MI,48185,Regular School,High,18.3
370237002635,0.0723306544202067,0.889125799573561,0.907960199004975,125568.0,0.165479681608714,0.06851639726782911,OH,45069,Regular School,High,24.0
210564001338,0.0792452830188679,0.388424437299035,0.250836120401338,24347.0,0.564564564564565,0.013936135191484691,LA,71449,Regular School,High,18.1
172038002299,0.0407124681933842,0.765161725067385,0.563814866760168,59016.0,0.264649066323245,0.048526730012477204,IL,61761,Regular School,High,21.8
250005801272,0.0327181208053691,0.817270194986072,0.913373860182371,87423.0,0.273469387755102,0.18631528814097476,MA,02472,Regular School,High,22.2039072039072
181119001802,0.151214675260288,0.286535303776683,0.651098901098901,44432.0,0.523109243697479,0.019243986254295534,KY,41095,Regular School,High,18.2
130033000181,0.0420582706766917,0.64635761589404,0.654164637116415,57431.0,0.208250497017893,0.06348311439364042,GA,30189,Regular School,High,23.0586080586081
,0.0793791574279379,0.560371517027864,0.56809024979855,42538.0,0.368131868131868,0.021974306964164976,MA,01083,Regular School,High,22.2771672771673
482802003137,0.0563157894736842,0.4533702677747,0.741052631578947,49792.0,0.402597402597403,0.09759876065065841,WI,54651,Regular School,High,19.0
292184001214,0.118425007514277,0.469075520833333,0.553329023917259,54241.0,0.645444566410538,0.31757322175732217,NJ,07508,Regular School,High,18.2234432234432
130282001205,0.164113785557987,0.369685767097967,0.152542372881356,23125.0,0.961928934010152,0.021764262377481778,GA,31906,Regular School,High,16.6361416361416
390482303171,0.096579476861167,0.423521414004079,0.179268292682927,31553.0,0.996907216494845,0.059190509063946205,PA,19131,Regular School,High,13.974358974359
390478003004,0.0673035171515415,0.420086393088553,0.763036809815951,46615.0,0.387211367673179,0.03413987404706662,PA,16327,Regular School,High,22.3992673992674
180096000169,0.111947791164659,0.431871758604432,0.54467680608365,34643.0,0.354896675651393,0.02719215213837019,IN,47371,Regular School,High,19.7912087912088
250574000825,0.0919499105545617,0.648761659697652,0.684775318578135,59491.0,0.325342465753425,0.012026113847211087,MI,48415,Regular School,High,19.3
180246000287,0.0559726962457338,0.51986183074266,0.824414715719064,58819.0,0.306306306306306,0.020971050832003648,IN,46928,Regular School,High,20.032967032967
370297002641,0.0367332382310984,0.918243026611093,0.935416666666667,123188.0,0.0785619174434088,0.1467810450777416,OH,43035,Regular School,High,24.0
420219000029,0.0186358553857622,0.668424753867792,0.776119402985075,44018.0,0.216823406478579,0.06056818181818182,TN,37919,Regular School,High,23.1
262991006564,0.0536600496277916,0.506119951040392,0.761874604179861,43503.0,0.227900552486188,0.018905341089370704,MO,64485,Regular School,High,21.2
,0.162918770078017,0.622305140961857,0.642452830188679,46324.0,0.321976149914821,0.02020679158137826,MI,49445,Regular School,High,18.7
421686001084,0.0260688216892596,0.534418948926721,0.745121951219512,53184.0,0.539240506329114,0.1288391462779802,TX,76520,Regular School,High,20.1770451770452
120033003336,0.0959507042253521,0.721105527638191,0.823115577889447,66385.0,0.726840855106888,0.39750736222128735,FL,33014,Regular School,High,15.3174603174603
,0.0687403993855607,0.77524557956778,0.808785529715762,54569.0,0.137967914438503,0.03631853453759064,KY,41075,Regular School,High,24.1
481023008368,0.102584181675803,0.396516808424463,0.746875,43366.0,0.433207138994051,0.1181956191715463,TX,77378,Regular School,High,19.957264957265
173429003516,0.283538796229152,0.409684857801691,0.523946360153257,46563.0,0.419540229885057,0.1446006170723346,IL,60099,Regular School,High,20.1
360008405512,0.11952744961779,0.573356807511737,0.653465346534653,37608.0,0.368421052631579,0.06504241896889276,NC,27577,Regular School,High,23.3760683760684
341173000646,0.0747126436781609,0.553734939759036,0.308474576271186,54496.0,0.990384615384615,0.13522437340537297,NY,11694,Regular School,High,16.5140415140415
,0.0958333333333333,0.763963395392868,0.95031847133758,77313.0,0.0844027640671274,0.08172455652582528,MI,48316,Regular School,High,21.6
210453001953,0.0658783783783784,0.300893132121959,0.607253086419753,45089.0,0.298245614035088,0.004461440407903123,LA,70733,Regular School,High,21.6
120147004118,0.0796396396396396,0.813237221494102,0.83745963401507,107500.0,0.266537904394013,0.1888274658132092,FL,33498,Regular School,High,21.031746031746
390458502358,0.0409260024803638,0.698983050847458,0.853260869565217,51940.0,0.221565731166913,0.015822164105916966,PA,16127,Regular School,High,22.2283272283272
262916006504,0.0738963531669866,0.44479248238058,0.707736389684814,38542.0,0.49047619047619,0.017455391776570985,MO,64779,Regular School,High,19.8
390467604599,0.060082304526749,0.49721059972106,0.791176470588235,49709.0,0.234299516908213,0.029828969765745318,PA,16137,Regular School,High,22.1550671550672
480888000284,0.064919594997022,0.508914100486224,0.761044176706827,58843.0,0.261111111111111,0.024548402037980546,TX,75490,Regular School,High,20.8363858363858
130282002391,0.200525394045534,0.561224489795918,0.0904255319148936,32983.0,0.99581589958159,0.06042121484525491,GA,31904,Regular School,High,17.1001221001221
130372001373,0.125,0.281624500665779,0.188087774294671,27136.0,0.71969696969697,0.009432743248481716,GA,39842,Regular School,High,16.2698412698413
341329004692,0.135240572171652,0.432318992654774,0.586291309669523,24957.0,0.440347071583514,0.06052053935402948,NC,28675,Regular School,High,20.6166056166056
341722005320,0.128991060025543,0.693184261449151,0.758444216990788,58150.0,0.240103270223752,0.07112035352222511,NC,27312,Regular School,High,21.7155067155067
120138004392,0.155232849273911,0.532792279008555,0.57204673301601,44718.0,0.608243297318928,0.3387175101877072,FL,34744,Regular School,High,19.8840048840049
,0.0643051771117166,0.674897119341564,0.794520547945205,56444.0,0.191666666666667,0.015276893698281349,IL,60550,Regular School,High,21.4
480894000333,0.0613924933724013,0.749301498602997,0.821646341463415,76653.0,0.439584340260996,0.5247327255866039,TX,78045,Regular School,High,19.2246642246642
482388002640,0.0907216494845361,0.313667649950836,0.634028892455859,26724.0,0.619967793880837,0.06814914214511646,WI,54301,Regular School,High,20.8
420624005012,0.0252918287937743,0.600267976775346,0.493589743589744,42028.0,0.514472965592572,0.11667418918047585,TN,37086,Regular School,High,17.4
370405001629,0.0577812018489985,0.773693693693694,0.833896016205267,75539.0,0.0904942965779468,0.021108558299827686,OH,43571,Regular School,High,23.0
480972000442,0.0786815523657629,0.554881412024269,0.626272912423625,38316.0,0.4627539503386,0.0755890052356021,TX,76691,Regular School,High,21.007326007326
181287002048,0.0494417862838915,0.817084942084942,0.87037037037037,78347.0,0.26392373306573,0.05560782371874226,KY,40222,Regular School,High,21.0
291455000684,0.0702702702702703,0.832120329936924,0.980059820538385,141875.0,0.1854893908282,0.14205325741081895,NJ,07747,Regular School,High,22.2771672771673
360007705626,0.0895228726020659,0.673199635369189,0.909763313609467,68050.0,0.357783211083945,0.047006938094981986,NC,28120,Regular School,High,20.8852258852259
390458802374,0.0481215702828198,0.467285774588434,0.728789986091794,48467.0,0.24896265560166,0.037357122943964316,PA,19526,Regular School,High,21.3247863247863
220018000089,0.150220913107511,0.364886303543099,0.461981566820277,26138.0,0.654456654456654,0.023977513910399817,LA,70438,Regular School,High,19.5
250738001145,0.214070351758794,0.459599703484062,0.627596439169139,24527.0,0.445901639344262,0.01844964632100926,MI,49721,Regular School,High,19.9
120018000264,0.106194690265487,0.640591315060055,0.531417112299465,71325.0,0.191588785046729,0.21383943082090362,FL,33328,Regular School,High,22.2527472527473
,0.0687936191425723,0.826711345141216,0.838271604938272,89595.0,0.0643478260869565,0.13183584494360723,MA,01890,Regular School,High,26.2820512820513
291201000472,0.0577571669477234,0.505526897568165,0.412639405204461,48810.0,0.05456936226167,0.10525415026527468,NJ,08822,Regular School,High,23.8888888888889
172680002864,0.0411328388401888,0.643790849673203,0.814984709480122,66328.0,0.198863636363636,0.007056056448451587,IL,61561,Regular School,High,21.0
180792001363,0.0628997867803838,0.451866404715128,0.677227722772277,52303.0,0.306034482758621,0.020120014119308152,IN,46044,Regular School,High,19.8107448107448
293027002069,0.087821043910522,0.773549359457423,0.276073619631902,67578.0,0.307178631051753,0.17946872815494058,NY,10011,Regular School,High,24.8901098901099
421989001128,0.131766161459944,0.441848781713137,0.609727626459144,34476.0,0.786234991423671,0.3430745755509629,TX,75227,Regular School,High,17.8327228327228
481146000621,0.10727969348659,0.468390804597701,0.367209971236817,46639.0,0.495873452544704,0.1673313231527413,WA,98002,Regular School,High,21.1782661782662
250714001090,0.117831074035454,0.501559020044543,0.602574416733709,40612.0,0.310344827586207,0.027564685996619424,MI,49319,Regular School,High,20.2
482178002199,0.172790105492907,0.479514415781487,0.409926470588235,33893.0,0.814049586776859,0.05989817310572028,WI,53223,Regular School,High,12.8
,0.0842287694974004,0.513793103448276,0.669077757685353,40461.0,0.350707371556217,0.04400323644737661,KY,41042,Regular School,High,19.5
171137001367,0.065123010130246,0.753703703703704,0.738714090287278,44250.0,0.457417582417582,0.01129438530917364,IL,62948,Regular School,High,19.4
390489003448,0.117276166456494,0.533333333333333,0.6468245138438309,50741.45829650664,0.2296875,0.03020758768790265,PA,16057,Regular School,High,22.6678876678877
390465902603,0.0623052959501558,0.65634110787172,0.760714285714286,37900.0,0.231460674157303,0.037942382905656775,PA,17701,Regular School,High,21.959706959707
341611000864,0.126045400238949,0.457066189624329,0.618236472945892,32225.0,0.568516421291053,0.031376013773730234,NC,28645,Regular School,High,18.956043956044
180639001117,0.101281269066504,0.408783783783784,0.526555386949924,40746.0,0.350253807106599,0.006746237675142709,IN,47243,Regular School,High,20.4969474969475
370058000231,0.0445775116433799,0.620611551528879,0.894186046511628,78424.0,0.327332242225859,0.03155912245278857,OH,44256,Regular School,High,23.0
210225000467,0.0780898876404494,0.371267849415837,0.644776119402985,46536.0,0.567857142857143,0.13170731707317074,LA,70655,Regular School,High,18.9
481623001229,0.144335825186889,0.633583959899749,0.577102803738318,46939.0,0.281618887015177,0.05841503267973856,WA,98563,Regular School,High,21.3736263736264
180545000984,0.0399159663865546,0.604498798864381,0.867383512544803,63750.0,0.126099706744868,0.014328634157614976,IN,47648,Regular School,High,21.6422466422466
170993000626,0.099562363238512,0.822906641000962,0.882352941176471,72368.0,0.801395939086294,0.36726245956466913,IL,60659,Regular School,High,17.0
370045000147,0.0635551142005958,0.87940935192781,0.756190476190476,74135.0,0.0294117647058824,0.06277611514892405,OH,45243,Regular School,High,25.0
390464702565,0.0893881453154876,0.452780229479259,0.756601607347876,44821.0,0.249520153550864,0.02138783269961977,PA,16630,Regular School,High,20.958485958486
470009001871,0.192360163710778,0.248431618569636,0.44824016563147,23632.0,0.845303867403315,0.4350883066878714,TX,78214,Regular School,High,16.4652014652015
130555001800,0.056542332741267,0.596836765144733,0.723727693324521,61518.0,0.179153094462541,0.015526164462334674,IL,62613,Regular School,High,20.3
,0.089910775566232,0.334798994974874,0.576413959085439,36250.0,0.490291262135922,0.02376738305941846,MO,63353,Regular School,High,19.7
420228002795,0.0723219140837412,0.618775933609959,0.806970509383378,50385.0,0.507333908541846,0.023416078231540124,TN,37918,Regular School,High,19.6
421020004106,0.0311903246339911,0.585170340681363,0.427536231884058,39854.0,0.298342541436464,0.26578699340245054,TX,78205,Regular School,High,19.2979242979243
220138001118,0.0409683426443203,0.778696051423324,0.757446808510638,82326.0,0.120398773006135,0.052048231902886606,MA,02050,Regular School,High,22.4236874236874
120015000119,0.0253807106598985,0.890625,0.720739219712526,61726.0,0.151162790697674,0.07182909492971094,FL,32937,Regular School,High,23.8156288156288
292067001118,0.0778280542986425,0.844341607067732,0.917637271214642,114757.0,0.00368324125230203,0.15593047034764826,NJ,07649,Regular School,High,24.1330891330891
173423003508,0.104947526236882,0.611076016003369,0.768086816720257,76037.0,0.460406750324535,0.1446006170723346,IL,60099,Regular School,High,18.4
422064005169,0.0582865168539326,0.526428190069407,0.837638376383764,36375.0,0.437125748502994,0.09130570271112497,TX,76444,Regular School,High,20.6898656898657
,0.112256164887744,0.557308435286542,0.677398160315374,55648.0,0.441502463054187,0.07822005454164044,GA,30680,Regular School,High,20.0793650793651
181068001755,0.130952380952381,0.782364933741081,0.622680412371134,44700.0,0.279699248120301,0.04770595320655546,KY,40503,Regular School,High,21.5
130539003901,0.103908955962395,0.539238721804511,0.65375854214123,53577.0,0.282148670645686,0.18887482966712088,IL,60008,Regular School,High,22.6
390453502186,0.238805970149254,0.309960681520315,0.653395784543325,21970.0,0.996881496881497,0.07914473684210527,PA,16503,Regular School,High,14.95115995116
250831001289,0.110348468848997,0.436889077773056,0.604330708661417,46795.0,0.426356589147287,0.05573104693140794,MI,49042,Regular School,High,19.4
341449000824,0.236923076923077,0.439209726443769,0.568575233022636,36597.0,0.424265259984928,0.04929387424664928,NC,28470,Regular School,High,20.8608058608059
,0.145317545748116,0.704918032786885,0.536036036036036,37169.0,0.39922480620155,0.03354512536722006,MI,49004,Regular School,High,18.7
360012006118,0.0799220272904483,0.484526558891455,0.748670212765957,44648.0,0.678740157480315,0.11223399086580507,OH,44144,Regular School,High,20.0
173027005337,0.0729684908789386,0.563318777292576,0.842022116903633,60078.0,0.373134328358209,0.007952286282306162,IL,61483,Regular School,High,20.2
421566003040,0.139473684210526,0.216873985938345,0.539196940726577,27799.0,0.983779044278825,0.5098053147648145,TX,78521,Regular School,High,17.3687423687424
470014801040,0.103809523809524,0.244507441530829,0.394520547945205,21796.0,0.577939233817701,0.3370619888987755,TX,78550,Regular School,High,19.6398046398046
,0.13046875,0.503289473684211,0.524812030075188,31071.0,0.691024622716442,0.09312746161310577,NC,27127,Regular School,High,19.4932844932845
481704001475,0.135907335907336,0.755347996384453,0.747211895910781,42404.0,0.324942791762014,0.037761204058321576,WA,98368,Regular School,High,23.5470085470085
390469002695,0.0438100621820237,0.4082484990864,0.759103641456583,45223.0,0.26984126984127,0.039111316824809075,PA,17752,Regular School,High,22.032967032967
360012306277,0.340753424657534,0.379093198992443,0.16711590296496,9435.0,0.991758241758242,0.08332068599180452,OH,44115,Regular School,High,15.0
171276001530,0.0987341772151899,0.465915826911678,0.704156479217604,46144.0,0.397810218978102,0.07805907172995781,IL,60938,Regular School,High,19.1
130387001430,0.178742184626701,0.597476597476597,0.480431848852901,32500.0,0.973069105691057,0.05086482251551859,GA,31602,Regular School,High,18.6874236874237
481983001945,0.0236716192394863,0.627129895994689,0.790389708664397,66536.0,0.269938650306748,0.08871899724419949,WA,98908,Regular School,High,21.8131868131868
,0.0479432624113475,0.743969298245614,0.823431426985008,85523.0,0.127485380116959,0.06087978716822372,MA,02035,Regular School,High,22.8144078144078
422482004135,0.0537098560354374,0.723258706467662,0.664244186046512,55876.0,0.1201248049922,0.1638811072598642,TX,75034,Regular School,High,23.009768009768
390498403709,0.0590886329494241,0.45380063723259,0.876480541455161,54451.0,0.225469728601253,0.02268760907504363,PA,17772,Regular School,High,21.3492063492064
420351000062,0.0745216515609265,0.658259149357072,0.716335540838852,42417.0,0.452153110047847,0.011593044173495902,TN,38201,Regular School,High,20.1
391001101937,0.14,0.318161333934205,0.728382502543235,32010.0,0.514469453376206,0.005011985181956853,TN,37687,Regular School,High,18.2
292928001976,0.0614192009540847,0.852701325178389,0.890526315789474,78300.0,0.786833855799373,0.2602120817498073,NY,10002,Regular School,High,16.8559218559219
210144000291,0.0831878999418266,0.438202247191011,0.471442400774443,30232.0,0.543224299065421,0.0075181396975260075,KY,42642,Regular School,High,18.3
210425001059,0.204103289706403,0.287887653598596,0.365903307888041,22540.0,0.749068322981366,0.0843163995908626,LA,70501,Regular School,High,16.6
340362001820,0.193743693239152,0.431626056688215,0.357206012378426,36481.0,0.854291417165669,0.4111531190926276,NY,10468,Regular School,High,14.8290598290598
390470102748,0.198233562315996,0.415863602668643,0.659763313609467,26214.0,0.433707865168539,0.006510159794831328,PA,17066,Regular School,High,19.3711843711844
263594007200,0.0994962216624685,0.601591187270502,0.837096774193548,87337.0,0.170675830469645,0.01718397594243368,NJ,08106,Regular School,High,21.6422466422466
,0.111644657863145,0.380772855796418,0.0805243445692884,24727.0,0.781078107810781,0.051839080459770114,GA,31405,Regular School,High,16.3919413919414
370204000910,0.0987654320987654,0.864681295715778,0.671179883945841,61959.0,0.25748502994012,0.030849358974358976,OH,45387,Regular School,High,24.0
341341003182,0.176130895091434,0.353609766364976,0.652536929993577,40605.0,0.474285714285714,0.054437869822485205,NC,28135,Regular School,High,18.2722832722833
420231004664,0.0783505154639175,0.505938242280285,0.666666666666667,19360.0,0.706932773109244,0.03021017651374563,TN,37917,Regular School,High,16.7
120003000028,0.209809264305177,0.545277507302824,0.746478873239437,25747.0,0.484598046581518,0.037613135034338475,FL,32401,Regular School,High,22.6190476190476
210216000455,0.0588463027487418,0.359882671480144,0.630597014925373,40000.0,0.427672955974843,0.05385294488586202,LA,70648,Regular School,High,19.7
370414001672,0.120300751879699,0.584249084249084,0.583061889250814,37833.0,0.641196013289037,0.02484830973707021,OH,44436,Regular School,High,21.0
421761006201,0.11250654107797,0.522707423580786,0.717830882352941,43414.0,0.234375,0.0,TX,75832,Regular School,High,19.1269841269841
370472002866,0.100377992440151,0.442028985507246,0.680793507664563,53464.0,0.220757825370675,0.031029263370333,OH,44241,Regular School,High,20.0
390468402672,0.0466589861751152,0.601030337721809,0.657181571815718,49863.0,0.236976942783945,0.03931332721792688,PA,16506,Regular School,High,21.3492063492064
483486006896,0.0419880034275921,0.63434798947764,0.819089207735496,53897.0,0.227272727272727,0.01700318809776833,WY,82420,Regular School,High,19.0
,0.149013878743608,0.568296795952782,0.294198895027624,37455.0,0.589364844903988,0.041836356904850054,NC,28159,Regular School,High,16.8803418803419
130189001707,0.110280373831776,0.430116959064328,0.144,25510.0,0.53905325443787,0.04237370309318336,GA,31520,Regular School,High,19.5177045177045
370268002673,0.141025641025641,0.321135991261606,0.577433628318584,42798.0,0.306024096385542,0.008207705192629816,OH,45106,Regular School,High,22.0
